1;23;09;2024;12;03;2120
1;23;09;2024;12;29;2108
1;23;09;2024;12;29;2106
1;23;09;2024;12;29;2010
1;23;09;2024;12;29;2115
1;23;09;2024;12;29;1036
1;23;09;2024;12;30;2058
1;23;09;2024;12;30;2109
1;23;09;2024;12;30;2068
1;23;09;2024;12;30;1002
1;23;09;2024;12;30;1066
1;23;09;2024;12;30;2018
1;23;09;2024;12;30;1043
1;23;09;2024;12;30;2139
1;23;09;2024;12;30;2034
1;23;09;2024;12;30;2130
1;23;09;2024;12;30;2118
1;23;09;2024;12;30;2032
1;23;09;2024;12;30;2137
1;23;09;2024;12;30;2112
1;23;09;2024;12;30;2085
1;23;09;2024;12;30;2103
1;23;09;2024;12;30;2094
1;23;09;2024;12;30;2104
1;23;09;2024;12;30;2019
1;23;09;2024;12;30;2125
1;23;09;2024;12;31;2101
1;23;09;2024;12;31;2121
1;23;09;2024;12;31;2127
1;23;09;2024;12;31;2134
1;23;09;2024;12;31;2131
1;23;09;2024;12;31;2070
1;23;09;2024;12;31;2122
1;23;09;2024;12;31;2119
1;23;09;2024;12;31;2138
1;23;09;2024;12;31;2052
1;23;09;2024;12;31;2089
1;23;09;2024;12;31;2114
1;23;09;2024;12;31;2088
1;23;09;2024;12;31;2096
1;23;09;2024;12;31;2033
1;23;09;2024;12;32;2135
1;23;09;2024;12;32;2133
1;23;09;2024;12;32;2093
1;23;09;2024;12;33;2129
1;23;09;2024;12;33;2086
1;23;09;2024;12;33;2087
1;23;09;2024;12;34;2140
1;23;09;2024;12;34;1017
0;23;09;2024;12;45;1066
0;23;09;2024;12;45;2108
0;23;09;2024;12;47;2134
0;23;09;2024;12;47;2127
0;23;09;2024;12;47;2137
0;23;09;2024;12;47;2094
0;23;09;2024;12;50;2085
0;23;09;2024;12;50;2106
0;23;09;2024;12;51;2096
0;23;09;2024;12;52;2103
0;23;09;2024;12;53;2112
0;23;09;2024;12;53;2114
0;23;09;2024;12;53;2118
0;23;09;2024;12;55;2093
0;23;09;2024;12;55;2034
0;23;09;2024;12;57;2121
0;23;09;2024;12;57;2101
0;23;09;2024;12;57;1002
0;23;09;2024;12;59;2138
0;23;09;2024;13;01;2133
0;23;09;2024;13;02;2102
0;23;09;2024;13;03;2135
0;23;09;2024;13;04;2115
0;23;09;2024;13;06;2119
0;23;09;2024;13;08;2088
0;23;09;2024;13;08;2058
0;23;09;2024;13;11;1036
0;23;09;2024;13;11;2089
0;23;09;2024;13;11;2130
0;23;09;2024;13;11;2139
0;23;09;2024;13;13;2086
0;23;09;2024;13;15;2129
0;23;09;2024;13;16;2052
0;23;09;2024;13;16;2010
0;23;09;2024;13;16;2131
1;23;09;2024;13;16;1061
0;23;09;2024;13;18;2019
0;23;09;2024;13;18;2068
0;23;09;2024;13;19;2109
0;23;09;2024;13;19;2018
0;23;09;2024;13;21;1043
0;23;09;2024;13;23;2033
0;23;09;2024;13;26;2122
0;23;09;2024;13;26;1067
0;23;09;2024;13;31;2087
1;23;09;2024;13;50;1036
