1;23;01;2025;14;11;2109
1;23;01;2025;15;00;2124
1;23;01;2025;16;59;1088
1;23;01;2025;16;59;1067
1;23;01;2025;16;59;1013
1;23;01;2025;16;59;1001
1;23;01;2025;16;59;1004
1;23;01;2025;17;00;2108
1;23;01;2025;17;00;2033
1;23;01;2025;17;00;1036
1;23;01;2025;17;00;1061
1;23;01;2025;17;00;2115
1;23;01;2025;17;00;2070
1;23;01;2025;17;00;2106
1;23;01;2025;17;00;1049
1;23;01;2025;17;00;2103
1;23;01;2025;17;00;2085
1;23;01;2025;17;00;2119
1;23;01;2025;17;00;2112
1;23;01;2025;17;00;2136
1;23;01;2025;17;00;2122
1;23;01;2025;17;01;2088
1;23;01;2025;17;01;2058
1;23;01;2025;17;01;2068
1;23;01;2025;17;01;2019
1;23;01;2025;17;01;2109
1;23;01;2025;17;01;1043
1;23;01;2025;17;01;2102
1;23;01;2025;17;01;1002
1;23;01;2025;17;01;2101
1;23;01;2025;17;01;2121
1;23;01;2025;17;01;2034
1;23;01;2025;17;01;2139
1;23;01;2025;17;01;1066
1;23;01;2025;17;01;2135
1;23;01;2025;17;01;2118
1;23;01;2025;17;01;2130
1;23;01;2025;17;01;2138
1;23;01;2025;17;02;2012
1;23;01;2025;17;02;2129
1;23;01;2025;17;02;2086
1;23;01;2025;17;02;2052
1;23;01;2025;17;02;2089
1;23;01;2025;17;02;2114
1;23;01;2025;17;02;2127
1;23;01;2025;17;02;2134
1;23;01;2025;17;02;2131
1;23;01;2025;17;02;2094
1;23;01;2025;17;02;2096
1;23;01;2025;17;02;2093
1;23;01;2025;17;02;2087
1;23;01;2025;17;02;2132
1;23;01;2025;17;02;2097
1;23;01;2025;17;03;2133
1;23;01;2025;17;03;2117
1;23;01;2025;17;03;2125
1;23;01;2025;17;03;2018
