1;30;01;2025;15;04;2124
1;30;01;2025;16;00;2010
1;30;01;2025;16;59;1085
1;30;01;2025;16;59;1088
1;30;01;2025;16;59;1004
1;30;01;2025;16;59;1001
1;30;01;2025;16;59;1013
1;30;01;2025;16;59;2097
1;30;01;2025;16;59;2115
1;30;01;2025;16;59;1061
1;30;01;2025;16;59;1017
1;30;01;2025;17;00;2136
1;30;01;2025;17;00;2122
1;30;01;2025;17;00;2070
1;30;01;2025;17;00;2068
1;30;01;2025;17;01;2034
1;30;01;2025;17;01;2129
1;30;01;2025;17;01;1043
1;30;01;2025;17;01;2112
1;30;01;2025;17;01;2086
1;30;01;2025;17;01;2096
1;30;01;2025;17;02;1049
1;30;01;2025;17;02;2140
1;30;01;2025;17;13;2095
1;30;01;2025;17;29;2089
1;30;01;2025;17;29;2108
1;30;01;2025;17;29;2033
1;30;01;2025;17;30;2127
1;30;01;2025;17;30;2134
1;30;01;2025;17;30;2052
1;30;01;2025;17;30;2114
1;30;01;2025;17;30;2131
1;30;01;2025;17;30;2085
1;30;01;2025;17;30;2103
1;30;01;2025;17;30;2106
1;30;01;2025;17;30;2135
1;30;01;2025;17;30;2119
1;30;01;2025;17;30;2139
1;30;01;2025;17;30;2102
1;30;01;2025;17;30;1002
1;30;01;2025;17;30;2130
1;30;01;2025;17;31;2118
1;30;01;2025;17;31;2137
1;30;01;2025;17;31;2138
1;30;01;2025;17;31;2101
1;30;01;2025;17;31;2121
1;30;01;2025;17;31;2019
1;30;01;2025;17;31;2094
1;30;01;2025;17;31;2104
1;30;01;2025;17;31;2093
1;30;01;2025;17;31;2125
1;30;01;2025;17;32;2132
1;30;01;2025;17;32;2133
1;30;01;2025;17;32;2117
1;30;01;2025;17;32;2032
1;30;01;2025;17;32;1066
1;30;01;2025;17;32;2088
1;30;01;2025;17;36;2087
